sim,x1,x2
0,103.85874763111968,98.60307424025584
1,88.61168793911241,117.5658452792492
2,108.62571668699869,128.63548755080228
3,91.52160631824546,89.2385217155618
4,119.88691460739076,106.8150484854889
5,114.69363466430762,76.88386906056324
6,88.71496981248546,102.24247690306238
7,96.43080442619717,102.1203730055491
8,88.55519520520058,88.6282931953886
9,128.03393758507465,112.6138051040838
10,115.98881154749186,117.71452443347563
11,99.68426980568626,106.80070185850649
12,101.07282098105199,97.51735235585157
13,97.56990813852066,100.10441656035611
14,114.20518585855902,111.84807060955865
15,105.82098673677324,82.93702731308352
16,123.65137452698616,101.56067597263281
17,80.4650335305039,101.35894140260193
18,81.21957898615352,87.16196016025013
19,81.35444809725819,100.27081520397478
20,109.494425789297,132.69679977643793
21,109.05683283688568,97.36755916374933
22,100.64153836959886,94.26121284671514
23,121.67628465882986,89.85844974203145
24,78.29691762518036,103.48281851836782
25,77.20598507639451,95.75649297792569
26,101.093962307284,135.89309038546824
27,123.79400658986161,126.2960526919855
28,100.42159107768947,103.02830724236789
29,97.64505051933858,111.56872697682581
30,113.23212861334325,108.4394255246355
31,114.33936315329494,119.21530301715087
32,96.51700175719856,103.1575333927343
33,122.8405863516646,121.4226140761801
34,123.674861946063,110.00485902231371
35,115.79056756591875,86.6071796264772
36,110.43548459262607,102.17342181400366
37,97.60048554787446,79.23641068803866
38,130.53774799008787,119.73118903328402
39,141.52404721755346,138.09076205874666
40,94.96519864974728,82.83015022875428
41,122.5660025701357,115.06707402933247
42,94.0381188489792,76.61934272066873
43,109.44759232419996,113.6850384284796
44,110.2791130324187,95.49927805499098
45,93.49061945219252,117.0624720598798
46,130.231794344757,121.58022573273337
47,115.78902526087124,117.54297948459019
48,108.64816065834256,122.24040790863027
49,91.20419913329948,90.03389634330786
50,112.62234798773872,107.40136362341168
51,97.1586518595144,93.03635522435361
52,106.04256253633531,110.95094658636559
53,116.08888796808033,96.92109730367085
54,108.40355875854044,123.56482147412962
55,94.02977866004137,135.13244355779673
56,77.01682340454249,98.97303278324101
57,61.50464783207126,90.8737894774917
58,84.49008058840975,75.47868050679858
59,123.93011770107049,113.46020524478811
60,83.12458809907342,80.66032436143604
61,98.85435504174653,110.96137268243864
62,101.54019636745245,107.45135584597176
63,142.42467695983578,126.8164506552791
64,89.85104923736297,104.50586598930663
65,100.60952009652472,77.9165559978812
66,87.91703667351813,89.12224107180776
67,95.70005379996078,118.7234307780386
68,108.51531574957833,95.86828600789654
69,62.120723867625365,100.149005427111
70,93.98636782355513,87.33669675520255
71,100.09064405646922,87.65492936378388
72,113.11367090953637,101.91239362660578
73,76.42567541628048,72.22402105074121
74,114.39580926289847,111.4288357019045
75,110.24594161645645,93.98779104871866
76,116.13511475243499,123.43903748873002
77,97.17680454349946,108.6017247896969
78,86.73994060104063,120.85621226788817
79,100.61268266688847,104.42252415668631
80,90.3638020298499,98.27659554964745
81,72.83273482827548,61.760598063133244
82,88.10218399820522,76.04642150115826
83,106.5570679367278,119.34777181798529
84,90.39990929674737,88.23319938479513
85,100.5566384540516,86.40801549784278
86,94.33051516244471,88.14282743893108
87,127.17227792994076,129.68195254219495
88,123.70104821666064,110.26495178013006
89,117.7957931380442,89.16783221914883
90,102.99374613098608,92.00896201463615
91,95.95604179828449,105.584984058962
92,138.36065722214767,132.61124806719982
93,128.11125906234128,110.5259660128818
94,105.81924177831444,110.52519644374145
95,114.34212306871873,94.08513228604362
96,114.28841446576808,112.07143666877766
97,106.84369384482925,124.66255512653136
98,99.36774180321547,86.55906582847143
99,100.60584802134414,79.17909331816429
100,120.98630048598618,90.79753939887794
101,92.35275436530274,118.10585505202626
102,79.93528211398616,84.2595439867681
103,114.3758282050634,105.95632444712164
104,75.67127828497873,88.69248605537001
105,114.98959567426681,84.98266030016839
106,88.68695552548812,80.71752525469704
107,109.31602175367554,118.8416140448468
108,98.51224992744453,110.31006097191927
109,92.4632669673864,93.10293575123823
110,122.69507805395548,129.31321086903205
111,113.21397076863668,122.48652066672777
112,111.5360606824067,106.31221282309862
113,106.65202209924783,90.48973767678211
114,85.52862821345926,120.63559622233154
115,112.72975155516356,105.78468551668915
116,100.3468110465912,106.5859140560101
117,128.8454414756281,135.67835907950644
118,105.87572066989772,89.5635700294241
119,97.98118947866729,103.35622592415585
120,110.2732042055118,109.4542770311636
121,101.38285019767406,107.27054629366887
122,119.2626904554932,110.87802358337976
123,99.53048895716041,106.27776900673673
124,107.43536512072387,115.7829572723048
125,108.87803965573488,101.93149205715787
126,99.50841524421558,90.08805222520759
127,84.97448131054335,79.8101960530609
128,116.03536986669555,114.92792876648673
129,108.77494037976744,87.01403812835233
130,87.45341383395484,100.30777084577825
131,123.35249266379324,96.33471681079222
132,86.10547649107463,107.82021447864902
133,101.33033322032118,82.7743352068551
134,108.67558344097937,100.48172879762932
135,106.07160147631123,91.56088009217352
136,99.21004107702107,106.35717760173048
137,129.9275636112791,107.63830853438898
138,74.23435908990064,73.1241003038794
139,93.95178208372731,80.13179541878591
140,126.26943782878243,99.63243854784922
141,97.31392717340928,87.80327425753812
142,92.83097168962921,67.7640647865097
143,110.90706092433861,96.84880720024474
144,84.86633198125354,99.89395705650381
145,102.14273333642168,120.60714377330939
146,96.10663791240513,118.37133982070421
147,123.03407072202359,88.56796934708943
148,97.58935236233464,82.8321953152293
149,93.25654640934164,102.0861508191614
150,121.67031885941044,75.05877730881431
151,106.5372516097886,104.97804064117389
152,98.78930733402376,107.56632648067354
153,109.66873093181516,93.49524086322839
154,107.10403166303485,102.64279957720396
155,123.06876683239778,116.54046763278164
156,98.6914984336862,108.88960639871573
157,100.73098871062497,85.19934702212615
158,88.64453752900917,79.33414104149703
159,95.21382875306807,111.77821989567332
160,132.6207376518227,117.53326021439555
161,74.73932570919897,82.55541333238472
162,57.85159800725091,101.75535959801228
163,103.06676747364783,94.22228494172599
164,135.44551497029929,126.22831934975783
165,108.35082591955936,121.38280062800251
166,125.52672671003592,94.14998089234491
167,84.29381233976937,107.01499406796522
168,116.41493488695238,105.43453575210756
169,107.56963094236721,113.83207420096906
170,105.15869661527758,98.42981607387453
171,124.07210058860466,118.26906765070208
172,102.89166835423221,125.91443278187828
173,116.81266260397696,106.56640058667436
174,131.39383228363747,124.69172123603848
175,101.87766090425012,89.06225877190923
176,102.86888517742416,92.22356379760579
177,113.16951358464492,99.31726079126278
178,96.19137104496815,122.93251546612274
179,134.4204413116768,127.65717011538403
180,120.3171814860711,118.94258106143894
181,98.2443868197989,110.32033704513469
182,108.24111076784125,135.08893020723704
183,107.63642458892795,125.77684468990769
184,98.07092362191133,102.33481813783933
185,83.84170655882986,116.72380990178193
186,104.5854490426917,105.94446032257488
187,77.69840347789163,95.8628800686663
188,92.45223797658798,107.09532479278448
189,118.59608523143149,115.16519396857335
190,125.06708076891415,134.74563115304642
191,118.13192732652072,100.58202185474549
192,111.43028759393538,113.61967773542908
193,78.44670218954555,94.77519030653768
194,85.92168156127696,84.5177225031374
195,93.77518465388212,102.13232506418113
196,114.62244375928599,113.49670113307693
197,88.47098471053572,88.6436171330125
198,107.2497818878174,126.13748480807917
199,115.27487990805753,98.17604180805566
200,103.45494084294856,117.02938893720103
201,137.6880478358947,122.58437680278794
202,101.27644536011829,107.18960180289281
203,112.67469236339122,118.68035155921733
204,94.96258281263857,80.39833153679075
205,111.90031848589823,108.888386843124
206,95.78142992412118,99.66373033049543
207,111.00566002373117,134.69714098563946
208,102.98289479601115,106.76471513561509
209,135.71860337655437,128.32776314242494
210,89.4207082818231,113.23281061715004
211,102.33758870047126,102.45919259483054
212,95.05707593970507,78.19273687356659
213,76.08275773110137,109.42722081869233
214,105.91745244811408,117.74191821491297
215,77.5389807694638,101.68839791285745
216,139.92721949192523,112.85108452640266
217,105.93536335543364,108.17242205049031
218,127.18078080572911,110.95098684089095
219,94.83438456764287,91.55599653097437
220,84.70327672171746,106.77561829510168
221,90.74948776998943,103.47094952027471
222,103.69764186358802,82.35505900477847
223,106.08855086276792,118.49250663508121
224,113.4139847901486,90.87542139753802
225,114.67129872769488,103.43574913966057
226,104.59952068696684,124.83791706157864
227,124.83665671576236,104.39449805576642
228,85.17419769811532,92.4390917380556
229,97.68017155896737,113.20081008671319
230,117.99436499816593,127.92494671032387
231,100.87837253715678,107.62595096017161
232,133.15847878011823,116.64853833253576
233,115.59870966918928,123.7172532165412
234,129.90072743405122,107.56208558803226
235,94.59313208093164,92.54098856273013
236,96.69249543445525,119.82794188177365
237,104.51843907368358,111.90933060190991
238,110.68806126096163,104.59734000153996
239,130.495261153583,114.24623673202163
240,86.63458861326365,79.12405327285715
241,86.04289730600564,66.51690079480889
242,121.74783159526183,111.49272418473849
243,133.1209950549818,96.90400430822291
244,59.752255814781776,92.28007836381347
245,78.96598852580358,75.36899128274685
246,84.8626404214782,95.41286117328971
247,73.3009382414673,99.05781977354054
248,111.36945601354226,97.27512124274308
249,67.99901306029474,72.9596090308458
250,111.56131449419472,127.588476726095
251,105.79037328185215,87.70597156298918
252,128.50756456233694,125.3942575206025
253,123.07157087712122,133.59773238128767
254,93.51364112638282,82.02459514634045
255,81.50658860355746,97.86389762766896
256,103.8700075132008,99.49441382700454
257,117.65509010444262,122.92136065686056
258,91.65592946494166,93.03139303381815
259,104.88661650712184,115.45592484950984
260,91.98443156889101,124.05657470817482
261,104.77246973241519,106.084428427617
262,112.64621595631772,122.52279279676064
263,97.20017378748719,84.35571328745758
264,113.54009078092693,122.22551550179
265,111.83742181123712,115.6591240185975
266,101.63974085429786,112.21736911663689
267,120.6055606500322,110.89714107731567
268,100.5034497902924,102.04584291574449
269,124.53219796258033,119.01975048852923
270,81.57262916066537,109.07450400599551
271,85.54006586413614,90.77970938043586
272,115.3385958815757,116.98590384965294
273,87.80058643968476,93.77502980990778
274,90.0197390164843,89.78721183753186
275,111.36956288654258,108.44055385791003
276,95.74942611381151,99.07775902004703
277,87.82091641508845,97.5985327903631
278,126.53539747824428,81.77078827658414
279,84.83872570560507,81.59035961665145
280,79.42523052693322,104.6618806183578
281,112.73554468742492,89.25092566493339
282,82.25947472626255,95.68709933435085
283,55.81515309319446,66.79254625180124
284,128.25897852265044,117.63033907859068
285,105.03956259736853,104.4622017113549
286,92.85037283319105,82.81934167172926
287,109.48924373550727,107.89064393119075
288,123.53625624358938,117.10347380488106
289,111.3337844414095,128.8952762096331
290,96.46872488128189,111.9428622164456
291,128.0530577028333,120.15205418883214
292,91.6783156046082,94.8753482095326
293,112.78309712477052,116.00152473059443
294,91.1772737113684,111.32840867476311
295,94.49430544681921,75.7657210277324
296,141.11885241290915,100.91530845500294
297,122.0968901117086,98.97935882050325
298,110.33942872021417,124.31014860602995
299,92.58743598113837,118.01494151203367
300,118.49352364216315,106.06849090609825
301,112.83992769698212,104.97125954826116
302,127.98014492078998,121.89759152723784
303,110.3910122602318,122.55839442964108
304,97.74305743864903,112.30465919766715
305,128.07767870114188,127.70407224882563
306,84.15455126550594,76.87310267162928
307,106.7648545708278,108.64163737420537
308,106.65965185954175,77.64327021198758
309,96.25054618186391,99.13356040327491
310,84.41062167176511,96.01833455817531
311,97.14893119483118,124.8690492623921
312,105.85491377279018,75.03168635911177
313,82.2721523021993,74.60240009082388
314,118.58957531620209,111.47063672416768
315,124.14881260544794,106.11315862533881
316,104.20826615583817,109.10270002493341
317,66.35191526186631,69.51665604611495
318,87.46675319010374,93.96112574754477
319,102.77815806347219,114.45771757880748
320,109.1046132429545,100.64897500298113
321,115.83283949488141,128.24982557950582
322,121.0727918171408,131.8405748778751
323,86.85069933243562,113.33977159060395
324,110.43991377587263,123.98326400006809
325,127.52143519618329,145.38658690034043
326,101.28085682784705,93.21520855374901
327,128.11570420564166,137.88977835346373
328,93.54203536598314,90.94877616455955
329,109.346831431605,104.70258712514863
330,137.02318638405004,114.48281858203252
331,101.25312948868991,96.60314866222176
332,92.22573337007,96.29998522038471
333,99.82182909633363,105.52210843538465
334,113.22652827768918,102.72550495383479
335,120.14570921583712,144.68801952717482
336,104.65588597337567,120.25055205816746
337,101.55834666174755,101.80516542216593
338,114.01593843143603,101.99594519640426
339,99.15063034759766,81.70217763598401
340,131.5747935557501,124.24804232882327
341,77.42910038953411,90.75231220918624
342,72.8066981325243,88.00983342558428
343,134.05202049069936,141.8016124385906
344,102.52769029303668,77.08208318354704
345,117.23139977937798,139.38875443975436
346,95.41913184336975,71.08689817127276
347,126.72756973378586,98.18453481321482
348,91.09204639126992,92.80142108503675
349,131.16536140025724,102.19062846786292
350,109.06254412421168,102.84026577153345
351,106.99685893486767,108.47797806205335
352,113.8076288879834,96.04464314344719
353,105.96783611311086,97.6992726128875
354,128.516767982035,113.18687265218415
355,90.75712879841625,104.17143941349514
356,94.59245250178753,125.92784512239328
357,120.35696986297125,113.45701169537037
358,97.17166944981535,93.24208244650991
359,134.10828010249386,123.23443851090181
360,118.36549556087982,106.07271839316546
361,142.01294581193397,115.84866642970674
362,120.35150377579563,139.1258655579133
363,103.87983915777475,101.17373681591505
364,109.06665001625736,103.3737634500434
365,122.47741725365242,97.25742985675066
366,130.54031444467853,119.91317567427163
367,115.74517815817363,119.1936802237596
368,122.22127355094834,119.3597997761357
